x coordinate,y coordinate,z coordinate,Wifi ID,Wifi RSS
195.0,65.0,2.0,00:b6:70:94:ca:ad,-55
195.0,65.0,2.0,00:f8:2c:19:44:40,-56
195.0,65.0,2.0,00:b6:70:94:ca:ae,-56
195.0,65.0,2.0,cc:32:e5:2e:33:b3,-60
195.0,65.0,2.0,00:f8:2c:19:44:4d,-62
195.0,65.0,2.0,00:f8:2c:19:44:4e,-63
195.0,65.0,2.0,cc:32:e5:2e:33:b2,-71
195.0,65.0,2.0,00:f8:2c:19:44:2b,-77
199.0,65.0,2.0,00:f8:2c:19:44:4e,-64
199.0,65.0,2.0,00:f8:2c:19:44:4d,-64
199.0,65.0,2.0,00:f8:2c:19:44:40,-66
199.0,65.0,2.0,cc:32:e5:2e:33:b3,-70
199.0,65.0,2.0,00:b6:70:94:ca:ae,-74
199.0,65.0,2.0,e0:3f:49:2b:69:30,-74
199.0,65.0,2.0,00:b6:70:94:ca:ac,-75
199.0,65.0,2.0,00:b6:70:94:ca:ad,-75
199.0,65.0,2.0,18:d6:c7:57:0e:6c,-76
199.0,65.0,2.0,a4:2b:b0:cd:cc:0f,-77
203.0,65.0,2.0,00:f8:2c:19:44:4e,-64
203.0,65.0,2.0,00:f8:2c:19:44:4d,-64
203.0,65.0,2.0,00:f8:2c:19:44:40,-66
203.0,65.0,2.0,cc:32:e5:2e:33:b3,-70
203.0,65.0,2.0,00:b6:70:94:ca:ae,-74
203.0,65.0,2.0,e0:3f:49:2b:69:30,-74
203.0,65.0,2.0,00:b6:70:94:ca:ac,-75
203.0,65.0,2.0,00:b6:70:94:ca:ad,-75
203.0,65.0,2.0,18:d6:c7:57:0e:6c,-76
203.0,65.0,2.0,a4:2b:b0:cd:cc:0f,-77
187.0,69.0,2.0,00:f8:2c:19:44:40,-51
187.0,69.0,2.0,00:f8:2c:19:44:4e,-55
187.0,69.0,2.0,00:f8:2c:19:44:4d,-56
187.0,69.0,2.0,54:8a:ba:db:60:4d,-62
187.0,69.0,2.0,54:8a:ba:db:60:4b,-62
187.0,69.0,2.0,54:8a:ba:db:60:4c,-63
187.0,69.0,2.0,54:8a:ba:db:60:4f,-63
187.0,69.0,2.0,54:8a:ba:db:60:4a,-63
187.0,69.0,2.0,00:b6:70:94:ca:a0,-73
187.0,69.0,2.0,00:b6:70:94:ca:a3,-74
187.0,73.0,2.0,54:8a:ba:db:60:4b,-57
187.0,73.0,2.0,00:f8:2c:19:44:40,-57
187.0,73.0,2.0,54:8a:ba:db:60:4c,-61
187.0,73.0,2.0,54:8a:ba:db:60:4f,-61
187.0,73.0,2.0,54:8a:ba:db:60:4a,-61
187.0,73.0,2.0,54:8a:ba:db:60:4d,-62
187.0,73.0,2.0,00:f8:2c:19:44:4e,-62
187.0,73.0,2.0,48:a1:95:eb:a9:8c,-63
187.0,73.0,2.0,00:f8:2c:19:44:4d,-63
187.0,73.0,2.0,54:8a:ba:dc:5a:69,-78
187.0,77.0,2.0,54:8a:ba:db:60:4b,-48
187.0,77.0,2.0,54:8a:ba:db:60:4d,-54
187.0,77.0,2.0,54:8a:ba:db:60:4c,-54
187.0,77.0,2.0,54:8a:ba:db:60:4a,-55
187.0,77.0,2.0,48:a1:95:eb:a9:8c,-60
187.0,77.0,2.0,00:f8:2c:19:44:40,-61
187.0,77.0,2.0,0c:75:bd:d1:fb:44,-72
187.0,77.0,2.0,0c:75:bd:d1:fb:4a,-73
187.0,77.0,2.0,0c:75:bd:d1:fb:46,-73
187.0,77.0,2.0,0c:75:bd:d1:fb:45,-73
152.0,68.0,2.0,80:02:9c:1a:f3:23,-45
152.0,68.0,2.0,00:f8:2c:19:77:a1,-60
152.0,68.0,2.0,00:f8:2c:19:77:a2,-60
152.0,68.0,2.0,00:f8:2c:19:77:a0,-61
152.0,68.0,2.0,00:f8:2c:19:77:a3,-61
152.0,68.0,2.0,00:f8:2c:19:77:ad,-66
152.0,68.0,2.0,00:f8:2c:1c:93:0e,-67
152.0,68.0,2.0,00:f8:2c:19:77:ae,-68
152.0,68.0,2.0,00:f8:2c:19:77:ac,-68
152.0,68.0,2.0,00:f8:2c:1c:93:0d,-69
152.0,72.0,2.0,00:f8:2c:19:77:a0,-58
152.0,72.0,2.0,80:02:9c:1a:f3:23,-59
152.0,72.0,2.0,00:f8:2c:19:9d:00,-64
152.0,72.0,2.0,00:f8:2c:19:9d:22,-65
152.0,72.0,2.0,00:f8:2c:19:9d:23,-65
152.0,72.0,2.0,00:f8:2c:19:9d:20,-65
152.0,72.0,2.0,00:f8:2c:19:9d:21,-65
152.0,72.0,2.0,00:f8:2c:19:77:ad,-69
152.0,72.0,2.0,00:f8:2c:19:77:ae,-73
152.0,72.0,2.0,00:f8:2c:1c:90:c0,-76
152.0,76.0,2.0,00:f8:2c:19:9d:2d,-52
152.0,76.0,2.0,80:02:9c:1a:f3:23,-58
152.0,76.0,2.0,00:f8:2c:19:9d:2e,-58
152.0,76.0,2.0,00:f8:2c:19:9d:21,-62
152.0,76.0,2.0,40:9b:cd:31:1f:84,-62
152.0,76.0,2.0,00:f8:2c:19:9d:23,-63
152.0,76.0,2.0,00:f8:2c:19:9d:20,-63
152.0,76.0,2.0,00:f8:2c:19:9d:0d,-64
152.0,76.0,2.0,00:f8:2c:19:9d:0e,-64
152.0,76.0,2.0,00:f8:2c:19:9d:0c,-65
152.0,80.0,2.0,00:f8:2c:19:9d:0e,-51
152.0,80.0,2.0,00:f8:2c:19:9d:00,-52
152.0,80.0,2.0,00:f8:2c:19:9d:0d,-56
152.0,80.0,2.0,80:02:9c:1a:f3:23,-58
152.0,80.0,2.0,00:f8:2c:19:8f:e0,-66
152.0,80.0,2.0,00:f8:2c:19:9d:2d,-68
152.0,80.0,2.0,40:9b:cd:31:1f:84,-68
152.0,80.0,2.0,00:f8:2c:19:9d:2e,-74
152.0,80.0,2.0,00:f8:2c:19:9d:22,-74
152.0,80.0,2.0,00:f8:2c:19:9d:23,-74
121.0,68.0,2.0,00:f8:2c:19:44:2b,-48
121.0,68.0,2.0,00:f8:2c:19:44:25,-51
121.0,68.0,2.0,00:f8:2c:19:44:26,-51
121.0,68.0,2.0,00:f8:2c:19:44:24,-51
121.0,68.0,2.0,00:f8:2c:19:44:21,-51
121.0,68.0,2.0,00:f8:2c:19:44:22,-51
121.0,68.0,2.0,98:de:d0:64:07:e0,-58
121.0,68.0,2.0,00:f8:2c:19:44:2f,-61
121.0,68.0,2.0,00:f8:2c:19:44:29,-62
121.0,68.0,2.0,00:f8:2c:19:44:2c,-62
121.0,72.0,2.0,00:f8:2c:19:44:25,-57
121.0,72.0,2.0,00:f8:2c:19:44:26,-57
121.0,72.0,2.0,00:f8:2c:19:44:24,-57
121.0,72.0,2.0,00:f8:2c:19:44:21,-57
121.0,72.0,2.0,00:f8:2c:19:44:22,-57
121.0,72.0,2.0,98:de:d0:64:07:e0,-59
121.0,72.0,2.0,00:f8:2c:19:44:2b,-60
121.0,72.0,2.0,00:f8:2c:19:44:2f,-64
121.0,72.0,2.0,00:f8:2c:19:44:2c,-64
121.0,72.0,2.0,00:f8:2c:19:44:2d,-64
121.0,76.0,2.0,98:de:d0:64:07:e0,-59
121.0,76.0,2.0,54:8a:ba:dc:14:ca,-63
121.0,76.0,2.0,54:8a:ba:dc:14:cf,-63
121.0,76.0,2.0,54:8a:ba:dc:14:cd,-63
121.0,76.0,2.0,54:8a:ba:dc:14:cc,-63
121.0,76.0,2.0,54:8a:ba:dc:14:cb,-63
121.0,76.0,2.0,00:f8:2c:19:44:25,-63
121.0,76.0,2.0,00:f8:2c:19:44:26,-63
121.0,76.0,2.0,00:f8:2c:19:44:24,-63
121.0,76.0,2.0,00:f8:2c:19:44:21,-63
121.0,80.0,2.0,00:f8:2c:19:44:25,-60
121.0,80.0,2.0,00:f8:2c:19:44:26,-60
121.0,80.0,2.0,00:f8:2c:19:44:24,-60
121.0,80.0,2.0,00:f8:2c:19:44:21,-60
121.0,80.0,2.0,00:f8:2c:19:44:22,-60
121.0,80.0,2.0,98:de:d0:64:07:e0,-66
121.0,80.0,2.0,54:8a:ba:dc:14:ca,-67
121.0,80.0,2.0,54:8a:ba:dc:14:cc,-68
121.0,80.0,2.0,00:f8:2c:19:44:2b,-68
121.0,80.0,2.0,54:8a:ba:dc:14:cf,-69
102.0,80.0,2.0,00:f8:2c:19:3b:8c,-45
102.0,80.0,2.0,00:f8:2c:19:3b:8e,-45
102.0,80.0,2.0,00:f8:2c:19:3b:8d,-45
102.0,80.0,2.0,00:f8:2c:19:3b:81,-47
102.0,80.0,2.0,00:f8:2c:19:3b:82,-47
102.0,80.0,2.0,00:f8:2c:19:3b:80,-48
102.0,80.0,2.0,00:f8:2c:19:3b:83,-48
102.0,80.0,2.0,00:f8:2c:19:2b:e1,-55
102.0,80.0,2.0,00:f8:2c:19:2b:e6,-55
102.0,80.0,2.0,00:f8:2c:19:2b:e5,-55
102.0,76.0,2.0,84:f1:47:6c:26:ad,-47
102.0,76.0,2.0,84:f1:47:6c:26:ab,-47
102.0,76.0,2.0,84:f1:47:6c:26:ac,-47
102.0,76.0,2.0,00:f8:2c:19:3b:81,-50
102.0,76.0,2.0,00:f8:2c:19:3b:80,-50
102.0,76.0,2.0,00:f8:2c:19:3b:83,-50
102.0,76.0,2.0,00:f8:2c:19:3b:82,-50
102.0,76.0,2.0,00:f8:2c:19:3b:8e,-52
102.0,76.0,2.0,00:f8:2c:19:3b:8d,-52
102.0,76.0,2.0,00:f8:2c:19:3b:23,-59
102.0,72.0,2.0,00:f8:2c:19:3b:23,-50
102.0,72.0,2.0,00:f8:2c:19:3b:22,-50
102.0,72.0,2.0,00:f8:2c:19:3b:21,-50
102.0,72.0,2.0,00:f8:2c:19:3b:20,-50
102.0,72.0,2.0,84:f1:47:6c:26:ad,-51
102.0,72.0,2.0,84:f1:47:6c:26:ae,-51
102.0,72.0,2.0,84:f1:47:6c:26:ab,-51
102.0,72.0,2.0,84:f1:47:6c:26:ac,-51
102.0,72.0,2.0,00:f8:2c:19:3b:2c,-55
102.0,72.0,2.0,00:f8:2c:19:3b:2e,-55
102.0,68.0,2.0,84:f1:47:6c:26:ac,-59
102.0,68.0,2.0,b4:75:0e:66:6a:d0,-59
102.0,68.0,2.0,84:f1:47:6c:26:ad,-61
102.0,68.0,2.0,84:f1:47:6c:26:ab,-61
102.0,68.0,2.0,00:f8:2c:19:3b:20,-62
102.0,68.0,2.0,00:f8:2c:19:3b:2e,-63
102.0,68.0,2.0,00:f8:2c:19:3b:2d,-63
102.0,68.0,2.0,00:f8:2c:19:2b:e1,-63
102.0,68.0,2.0,00:f8:2c:19:2b:e5,-63
102.0,68.0,2.0,00:f8:2c:19:3b:2c,-64
91.0,68.0,2.0,00:f8:2c:19:3b:0e,-39
91.0,68.0,2.0,00:f8:2c:19:3b:0d,-39
91.0,68.0,2.0,00:f8:2c:19:3b:01,-47
91.0,68.0,2.0,00:f8:2c:19:3b:00,-47
91.0,68.0,2.0,00:f8:2c:19:3b:03,-47
91.0,68.0,2.0,00:f8:2c:19:3b:02,-47
91.0,68.0,2.0,84:f1:47:6d:03:0e,-64
91.0,68.0,2.0,84:f1:47:6d:03:0b,-65
91.0,68.0,2.0,84:f1:47:6d:03:0c,-65
91.0,68.0,2.0,84:f1:47:6d:03:0d,-66
91.0,72.0,2.0,00:f8:2c:19:3b:0d,-56
91.0,72.0,2.0,00:f8:2c:19:3b:0e,-57
91.0,72.0,2.0,84:f1:47:6d:03:0b,-59
91.0,72.0,2.0,84:f1:47:6d:03:0d,-59
91.0,72.0,2.0,00:f8:2c:19:3b:01,-59
91.0,72.0,2.0,00:f8:2c:19:3b:03,-59
91.0,72.0,2.0,00:f8:2c:19:3b:02,-59
91.0,72.0,2.0,84:f1:47:6d:03:0e,-60
91.0,72.0,2.0,00:f8:2c:19:3b:00,-60
91.0,72.0,2.0,84:f1:47:6d:03:0c,-61
91.0,76.0,2.0,00:f8:2c:19:3b:01,-57
91.0,76.0,2.0,00:f8:2c:19:3b:00,-57
91.0,76.0,2.0,00:f8:2c:19:3b:03,-57
91.0,76.0,2.0,00:f8:2c:19:3b:02,-57
91.0,76.0,2.0,00:2a:10:52:de:03,-59
91.0,76.0,2.0,00:2a:10:52:de:02,-59
91.0,76.0,2.0,00:2a:10:52:de:01,-59
91.0,76.0,2.0,00:2a:10:52:de:00,-59
91.0,76.0,2.0,84:f1:47:6d:15:cc,-59
91.0,76.0,2.0,84:f1:47:6d:15:cb,-61
91.0,80.0,2.0,84:f1:47:6d:bc:20,-58
91.0,80.0,2.0,84:f1:47:6d:bc:22,-58
91.0,80.0,2.0,00:2a:10:52:de:01,-58
91.0,80.0,2.0,84:f1:47:6d:bc:24,-59
91.0,80.0,2.0,00:2a:10:52:de:03,-59
91.0,80.0,2.0,00:2a:10:52:de:02,-59
91.0,80.0,2.0,00:2a:10:52:de:00,-59
91.0,80.0,2.0,00:f8:2c:19:3b:01,-64
91.0,80.0,2.0,00:f8:2c:19:3b:00,-64
91.0,80.0,2.0,00:f8:2c:19:3b:03,-64
79.0,80.0,2.0,84:f1:47:6d:5b:24,-55
79.0,80.0,2.0,84:f1:47:6d:5b:22,-55
79.0,80.0,2.0,84:f1:47:6d:5b:20,-55
79.0,80.0,2.0,84:f1:47:6d:5b:2d,-55
79.0,80.0,2.0,84:f1:47:6d:5b:2b,-55
79.0,80.0,2.0,84:f1:47:6d:5b:2e,-56
79.0,80.0,2.0,84:f1:47:6d:5b:2c,-56
79.0,80.0,2.0,18:8b:45:08:92:42,-60
79.0,80.0,2.0,18:8b:45:08:92:41,-60
79.0,80.0,2.0,18:8b:45:08:92:44,-60
79.0,76.0,2.0,84:f1:47:6d:66:6c,-57
79.0,76.0,2.0,84:f1:47:6d:66:6d,-57
79.0,76.0,2.0,84:f1:47:6d:66:6b,-58
79.0,76.0,2.0,84:f1:47:6d:5a:c3,-59
79.0,76.0,2.0,84:f1:47:6d:5a:c4,-59
79.0,76.0,2.0,84:f1:47:6d:5a:c1,-59
79.0,76.0,2.0,84:f1:47:6d:5a:c2,-59
79.0,76.0,2.0,84:f1:47:6d:5a:c0,-59
79.0,76.0,2.0,84:f1:47:6d:5a:cb,-60
79.0,76.0,2.0,84:f1:47:6d:5a:cd,-61
79.0,72.0,2.0,84:f1:47:6d:66:6c,-51
79.0,72.0,2.0,84:f1:47:6d:66:6b,-54
79.0,72.0,2.0,84:f1:47:6d:66:6d,-56
79.0,72.0,2.0,84:f1:47:6d:59:00,-62
79.0,72.0,2.0,84:f1:47:6d:59:02,-63
79.0,72.0,2.0,84:f1:47:6d:59:04,-63
79.0,72.0,2.0,84:f1:47:6d:59:0b,-65
79.0,72.0,2.0,84:f1:47:6d:59:0c,-66
79.0,72.0,2.0,84:f1:47:6d:5c:04,-66
79.0,72.0,2.0,84:f1:47:6d:5c:03,-66
79.0,68.0,2.0,84:f1:47:6d:66:6b,-50
79.0,68.0,2.0,84:f1:47:6d:66:6d,-50
79.0,68.0,2.0,84:f1:47:6d:66:6c,-51
79.0,68.0,2.0,00:f8:2c:19:39:6c,-69
79.0,68.0,2.0,00:f8:2c:19:39:6d,-69
79.0,68.0,2.0,00:f8:2c:19:39:64,-70
79.0,68.0,2.0,00:f8:2c:19:39:61,-70
79.0,68.0,2.0,00:f8:2c:19:39:62,-70
79.0,68.0,2.0,00:f8:2c:19:39:65,-70
79.0,68.0,2.0,00:f8:2c:19:39:66,-70
67.0,68.0,2.0,68:ca:e4:3a:6c:e5,-43
67.0,68.0,2.0,68:ca:e4:3a:6c:e6,-43
67.0,68.0,2.0,68:ca:e4:3a:6c:e4,-43
67.0,68.0,2.0,68:ca:e4:3a:6c:e1,-44
67.0,68.0,2.0,68:ca:e4:3a:6c:e2,-45
67.0,68.0,2.0,58:ef:68:58:76:95,-55
67.0,68.0,2.0,80:02:9c:1a:f2:cf,-59
67.0,68.0,2.0,84:f1:47:6e:6a:6c,-62
67.0,68.0,2.0,68:ca:e4:3a:6c:eb,-64
67.0,68.0,2.0,68:ca:e4:3a:6c:ef,-65
67.0,72.0,2.0,58:ef:68:58:76:95,-50
67.0,72.0,2.0,80:02:9c:1a:f2:cf,-55
67.0,72.0,2.0,68:ca:e4:3a:6c:e5,-59
67.0,72.0,2.0,68:ca:e4:3a:6c:e1,-59
67.0,72.0,2.0,68:ca:e4:3a:6c:e2,-59
67.0,72.0,2.0,68:ca:e4:3a:6c:e4,-59
67.0,72.0,2.0,68:ca:e4:3a:6c:e6,-60
67.0,72.0,2.0,84:f1:47:6d:28:8d,-62
67.0,72.0,2.0,84:f1:47:6d:28:8c,-63
67.0,72.0,2.0,84:f1:47:6d:28:8b,-63
67.0,76.0,2.0,80:02:9c:1a:f2:cf,-51
67.0,76.0,2.0,58:ef:68:58:76:95,-54
67.0,76.0,2.0,68:ca:e4:3a:6c:e5,-58
67.0,76.0,2.0,68:ca:e4:3a:6c:e1,-58
67.0,76.0,2.0,68:ca:e4:3a:6c:e2,-58
67.0,76.0,2.0,68:ca:e4:3a:6c:e4,-58
67.0,76.0,2.0,84:f1:47:6e:88:c0,-60
67.0,76.0,2.0,84:f1:47:6e:88:c4,-60
67.0,76.0,2.0,84:f1:47:6e:88:c3,-61
67.0,76.0,2.0,84:f1:47:6e:88:c2,-61
67.0,80.0,2.0,80:02:9c:1a:f2:cf,-46
67.0,80.0,2.0,84:f1:47:6e:c7:6c,-59
67.0,80.0,2.0,58:ef:68:58:76:95,-61
67.0,80.0,2.0,84:f1:47:6d:f2:61,-61
67.0,80.0,2.0,84:f1:47:6d:f2:60,-61
67.0,80.0,2.0,84:f1:47:6d:f2:64,-61
67.0,80.0,2.0,84:f1:47:6d:f2:62,-61
67.0,80.0,2.0,00:2a:10:4c:ca:e3,-64
67.0,80.0,2.0,00:2a:10:4c:ca:e2,-64
67.0,80.0,2.0,00:2a:10:4c:ca:e0,-65
55.0,80.0,2.0,58:ef:68:58:76:95,-44
55.0,80.0,2.0,00:f8:2c:1b:fe:a1,-48
55.0,80.0,2.0,00:f8:2c:1b:fe:a3,-48
55.0,80.0,2.0,00:f8:2c:1b:fe:a4,-48
55.0,80.0,2.0,00:f8:2c:1b:fe:a5,-49
55.0,80.0,2.0,00:f8:2c:1b:fe:ab,-53
55.0,80.0,2.0,00:f8:2c:1b:fe:aa,-62
55.0,80.0,2.0,00:f8:2c:1b:fe:ac,-62
55.0,80.0,2.0,00:f8:2c:1b:fe:ae,-62
55.0,80.0,2.0,00:f8:2c:1b:fe:af,-62
55.0,76.0,2.0,58:ef:68:58:76:95,-43
55.0,76.0,2.0,b4:75:0e:4f:4e:61,-51
55.0,76.0,2.0,00:f8:2c:1b:fe:ab,-57
55.0,76.0,2.0,00:f8:2c:1b:fe:a1,-58
55.0,76.0,2.0,00:f8:2c:1b:fe:a3,-58
55.0,76.0,2.0,00:f8:2c:1b:fe:a4,-58
55.0,76.0,2.0,00:f8:2c:1b:fe:a5,-58
55.0,76.0,2.0,00:f8:2c:1b:f2:20,-63
55.0,76.0,2.0,00:f8:2c:1b:fe:ac,-65
55.0,76.0,2.0,00:f8:2c:1b:fe:af,-65
55.0,72.0,2.0,58:ef:68:58:76:95,-44
55.0,72.0,2.0,00:f8:2c:1b:f2:20,-51
55.0,72.0,2.0,b4:75:0e:4f:4e:62,-53
55.0,72.0,2.0,b4:75:0e:4f:4e:61,-58
55.0,72.0,2.0,00:f8:2c:1b:f2:2e,-59
55.0,72.0,2.0,00:f8:2c:1b:f2:2d,-59
55.0,72.0,2.0,00:f8:2c:1b:fe:a5,-61
55.0,72.0,2.0,00:f8:2c:1b:fe:ab,-67
55.0,72.0,2.0,20:c9:d0:1d:e8:42,-70
55.0,72.0,2.0,20:c9:d0:1d:e8:41,-70
55.0,68.0,2.0,00:f8:2c:1b:f2:2d,-48
55.0,68.0,2.0,00:f8:2c:1b:f2:2e,-49
55.0,68.0,2.0,00:f8:2c:1b:f2:21,-51
55.0,68.0,2.0,00:f8:2c:1b:f2:20,-51
55.0,68.0,2.0,00:f8:2c:1b:f2:23,-51
55.0,68.0,2.0,00:f8:2c:1b:f2:22,-51
55.0,68.0,2.0,58:ef:68:58:76:95,-58
55.0,68.0,2.0,b4:75:0e:4f:4e:62,-60
55.0,68.0,2.0,b4:75:0e:4f:4e:61,-61
55.0,68.0,2.0,20:c9:d0:1d:e8:42,-63
95.0,61.0,2.0,00:f8:2c:19:7a:c0,-67
95.0,61.0,2.0,00:f8:2c:19:32:ed,-68
95.0,61.0,2.0,00:f8:2c:19:32:e0,-75
95.0,61.0,2.0,00:f8:2c:19:32:ee,-76
95.0,61.0,2.0,00:f8:2c:19:3b:00,-78
95.0,61.0,2.0,00:f8:2c:19:3b:0e,-81
95.0,61.0,2.0,00:f8:2c:19:3b:0d,-81
95.0,61.0,2.0,00:f8:2c:19:7a:ce,-85
95.0,61.0,2.0,00:f8:2c:19:7a:cd,-85
95.0,57.0,2.0,00:f8:2c:19:32:ed,-52
95.0,57.0,2.0,00:f8:2c:19:9f:00,-58
95.0,57.0,2.0,00:f8:2c:19:32:ee,-58
95.0,57.0,2.0,00:f8:2c:19:9f:02,-59
95.0,57.0,2.0,00:f8:2c:19:9f:01,-59
95.0,57.0,2.0,00:f8:2c:19:9f:03,-60
95.0,57.0,2.0,00:f8:2c:19:32:e0,-61
95.0,57.0,2.0,34:f8:e7:bf:dd:a1,-63
95.0,57.0,2.0,70:4f:57:43:86:a8,-66
95.0,57.0,2.0,34:f8:e7:bf:dd:a0,-67
95.0,53.0,2.0,00:f8:2c:19:32:ed,-50
95.0,53.0,2.0,00:f8:2c:19:32:e0,-54
95.0,53.0,2.0,70:4f:57:43:86:a8,-56
95.0,53.0,2.0,00:f8:2c:19:32:ee,-57
95.0,53.0,2.0,00:f8:2c:19:9f:00,-63
95.0,53.0,2.0,c4:12:f5:c5:c2:ac,-64
95.0,53.0,2.0,34:f8:e7:bf:dd:a1,-69
95.0,53.0,2.0,34:f8:e7:bf:dd:a0,-69
95.0,53.0,2.0,b0:6e:bf:3e:b2:18,-71
95.0,53.0,2.0,34:f8:e7:bf:dd:af,-71
95.0,49.0,2.0,00:f8:2c:19:32:ed,-47
95.0,49.0,2.0,00:f8:2c:19:32:ee,-48
95.0,49.0,2.0,00:f8:2c:19:32:e0,-55
95.0,49.0,2.0,b0:6e:bf:3e:b2:18,-59
95.0,49.0,2.0,00:f8:2c:19:9f:03,-60
95.0,49.0,2.0,00:f8:2c:19:9f:02,-60
95.0,49.0,2.0,00:f8:2c:19:9f:0e,-61
95.0,49.0,2.0,00:f8:2c:19:9f:0d,-62
95.0,49.0,2.0,00:f8:2c:19:9f:0c,-62
95.0,49.0,2.0,70:4f:57:43:86:a8,-63
95.0,37.0,2.0,00:f8:2c:19:32:e2,-37
95.0,37.0,2.0,00:f8:2c:19:32:e3,-39
95.0,37.0,2.0,00:f8:2c:19:32:e1,-39
95.0,37.0,2.0,00:f8:2c:19:32:e0,-39
95.0,37.0,2.0,00:f8:2c:19:32:ed,-40
95.0,37.0,2.0,00:f8:2c:19:32:ee,-45
95.0,37.0,2.0,9e:ad:97:61:c3:3b,-52
95.0,37.0,2.0,b0:6e:bf:3e:b2:18,-62
95.0,37.0,2.0,00:f8:2c:19:39:e2,-63
95.0,37.0,2.0,00:f8:2c:19:39:e3,-63
95.0,33.0,2.0,00:f8:2c:19:32:e0,-57
95.0,33.0,2.0,78:54:2e:fd:a7:00,-59
95.0,33.0,2.0,00:f8:2c:19:32:ed,-64
95.0,33.0,2.0,00:f8:2c:19:32:ee,-67
95.0,33.0,2.0,00:f8:2c:19:39:e2,-70
95.0,33.0,2.0,00:f8:2c:19:39:e1,-70
95.0,33.0,2.0,00:f8:2c:19:39:e3,-71
95.0,33.0,2.0,00:f8:2c:19:39:e0,-71
95.0,33.0,2.0,00:f8:2c:1b:f1:21,-73
95.0,33.0,2.0,00:f8:2c:1b:f1:23,-73
95.0,21.0,2.0,00:f8:2c:1b:f1:20,-68
95.0,21.0,2.0,68:ca:e4:3a:88:42,-70
95.0,21.0,2.0,00:23:eb:3a:25:21,-71
95.0,21.0,2.0,68:ca:e4:3a:88:43,-71
95.0,21.0,2.0,00:23:eb:3a:25:20,-72
95.0,21.0,2.0,68:ca:e4:3a:88:40,-72
95.0,21.0,2.0,00:f8:2c:19:32:e0,-73
95.0,21.0,2.0,00:f8:2c:19:32:ed,-75
95.0,21.0,2.0,00:f8:2c:19:32:ec,-75
95.0,21.0,2.0,00:f8:2c:19:32:ee,-77
95.0,25.0,2.0,00:f8:2c:19:32:e1,-56
95.0,25.0,2.0,00:f8:2c:19:32:e0,-57
95.0,25.0,2.0,00:f8:2c:19:32:ed,-58
95.0,25.0,2.0,00:f8:2c:19:32:ee,-65
95.0,25.0,2.0,78:54:2e:fd:a7:00,-66
95.0,25.0,2.0,00:23:eb:3a:25:21,-74
95.0,25.0,2.0,b0:6e:bf:3e:b2:18,-75
95.0,25.0,2.0,58:13:d3:1b:f0:4f,-80
95.0,25.0,2.0,00:f8:2c:1b:f1:2e,-80
95.0,25.0,2.0,00:f8:2c:1b:f1:2d,-81
121.0,61.0,2.0,d4:2c:44:dc:87:ab,-42
121.0,61.0,2.0,d4:2c:44:dc:87:a6,-44
121.0,61.0,2.0,d4:2c:44:dc:87:a2,-44
121.0,61.0,2.0,d4:2c:44:dc:87:a4,-44
121.0,61.0,2.0,d4:2c:44:dc:87:a5,-45
121.0,61.0,2.0,d4:2c:44:dc:87:ad,-46
121.0,61.0,2.0,d4:2c:44:dc:87:aa,-46
121.0,61.0,2.0,d4:2c:44:dc:87:a1,-46
121.0,61.0,2.0,d4:2c:44:dc:87:af,-47
121.0,61.0,2.0,d4:2c:44:dc:87:ac,-47
121.0,57.0,2.0,00:77:8d:19:15:41,-59
121.0,57.0,2.0,00:77:8d:19:15:42,-59
121.0,57.0,2.0,00:f8:2c:19:36:a0,-62
121.0,57.0,2.0,00:f8:2c:19:36:ad,-62
121.0,57.0,2.0,00:77:8d:19:15:4e,-66
121.0,57.0,2.0,00:1d:0f:ea:66:e4,-67
121.0,57.0,2.0,00:f8:2c:19:9f:00,-68
121.0,57.0,2.0,00:f8:2c:19:41:ce,-68
121.0,57.0,2.0,00:f8:2c:19:41:cd,-68
121.0,57.0,2.0,00:f8:2c:19:41:cc,-69
121.0,53.0,2.0,00:f8:2c:19:36:ad,-60
121.0,53.0,2.0,00:f8:2c:19:41:c0,-64
121.0,53.0,2.0,00:f8:2c:19:36:a1,-66
121.0,53.0,2.0,00:f8:2c:19:36:a2,-67
121.0,53.0,2.0,00:f8:2c:19:9e:a2,-67
121.0,53.0,2.0,00:f8:2c:19:36:a0,-68
121.0,53.0,2.0,00:f8:2c:19:41:ce,-68
121.0,53.0,2.0,00:f8:2c:19:9e:a3,-68
121.0,53.0,2.0,00:f8:2c:19:9e:a1,-68
121.0,53.0,2.0,00:f8:2c:19:9e:a0,-68
121.0,49.0,2.0,04:d4:c4:46:f3:60,-53
121.0,49.0,2.0,00:f8:2c:19:36:ad,-62
121.0,49.0,2.0,00:f8:2c:19:41:c0,-68
121.0,49.0,2.0,00:f8:2c:19:9e:a0,-68
121.0,49.0,2.0,00:f8:2c:19:41:cd,-71
121.0,49.0,2.0,00:f8:2c:19:36:a0,-73
121.0,49.0,2.0,00:f8:2c:19:41:ce,-73
121.0,49.0,2.0,04:d4:c4:46:f3:64,-76
121.0,49.0,2.0,00:f8:2c:19:36:ae,-76
121.0,49.0,2.0,00:f8:2c:19:9e:ae,-76
121.0,45.0,2.0,04:d4:c4:46:f3:60,-61
121.0,45.0,2.0,00:f8:2c:19:36:ad,-65
121.0,45.0,2.0,04:d4:c4:46:f3:64,-67
121.0,45.0,2.0,00:f8:2c:19:36:a0,-72
